donation_id,donor_id,donation_date,amount,fund,payment_method,recurring
D302767,U657,2023-11-19,308.48,General,Online,TRUE
D230350,U329,2023-11-19,136.37,General,Check,FALSE
D469344,U780,2023-11-19,48.75,Benevolence,Cash,TRUE
D481219,U913,2023-11-19,156.5,General,Online,FALSE
D447550,U719,2023-11-19,298.62,Building,Online,TRUE
D432041,U241,2023-11-19,87.95,General,Online,TRUE
D579481,U599,2023-11-19,552.59,Building,Online,TRUE
D223267,U905,2023-11-19,138.87,Missions,Online,TRUE
D221837,U490,2023-11-19,139.52,General,Check,TRUE
D965277,U374,2023-11-19,154.79,General,Online,FALSE
D625909,U116,2023-11-19,230.02,Missions,Cash,FALSE
D647995,U155,2023-11-19,65.56,Missions,Online,TRUE
D649426,U548,2023-11-19,282.12,General,Check,TRUE
D838371,U193,2023-11-19,302.76,General,Check,TRUE
D759213,U397,2023-11-19,286.21,Building,Online,TRUE
D411397,U352,2023-11-19,149.91,General,Online,FALSE
D180398,U747,2023-11-19,26.21,General,Online,TRUE
D468597,U849,2023-11-19,119.85,Missions,Online,TRUE
D455583,U891,2023-11-19,173.38,General,Check,FALSE
D973485,U338,2023-11-19,194.02,General,Online,TRUE
D599435,U929,2023-11-19,141.07,Missions,Cash,TRUE
D873924,U423,2023-11-26,125.74,Building,Online,FALSE
D484750,U181,2023-11-26,290.96,General,Online,FALSE
D141136,U108,2023-11-26,359.52,General,Check,FALSE
D343718,U383,2023-11-26,567.88,General,Check,TRUE
D229041,U253,2023-11-26,178.68,Building,Online,FALSE
D742640,U775,2023-11-26,176.7,General,Online,FALSE
D657651,U222,2023-11-26,133.12,Building,Cash,FALSE
D549986,U852,2023-11-26,125.41,Building,Online,FALSE
D752183,U360,2023-11-26,152.96,Missions,Check,TRUE
D717615,U447,2023-11-26,97.05,General,Online,FALSE
D119497,U878,2023-11-26,82.83,General,Online,FALSE
D206813,U827,2023-11-26,58.94,Missions,Online,FALSE
D804537,U126,2023-11-26,104.7,Building,Online,TRUE
D618824,U785,2023-11-26,145.28,Benevolence,Cash,TRUE
D167232,U795,2023-11-26,193.95,General,Online,TRUE
D936150,U453,2023-11-26,58.09,Building,Check,FALSE
D732147,U308,2023-11-26,54.69,Missions,Check,TRUE
D620917,U921,2023-11-26,91.23,General,Check,TRUE
D744260,U730,2023-11-26,109.51,Building,Online,TRUE
D734842,U232,2023-11-26,269.05,General,Online,TRUE
D298372,U757,2023-11-26,226.37,General,Online,TRUE
D865617,U178,2023-11-26,195.49,Missions,Online,FALSE
D586237,U370,2023-11-26,385.58,Missions,Online,TRUE
D916713,U314,2023-11-26,347.01,General,Online,TRUE
D450864,U175,2023-11-26,100.19,Missions,Online,TRUE
D991624,U624,2023-11-26,63.55,General,Check,TRUE
D318966,U630,2023-11-26,55.81,General,Online,TRUE
D759186,U222,2023-11-26,134.71,Missions,Online,FALSE
D817577,U545,2023-11-26,230.75,Missions,Check,TRUE
D350126,U497,2023-11-26,95.02,Building,Online,FALSE
D416058,U394,2023-11-26,241.75,Missions,Online,TRUE
D246541,U431,2023-11-26,220.71,General,Online,TRUE
D323570,U450,2023-11-26,132.58,General,Online,TRUE
D124772,U847,2023-11-26,42.57,General,Cash,FALSE
D233034,U108,2023-11-26,157.22,General,Check,TRUE
D440966,U646,2023-11-26,235.84,General,Check,TRUE
D764756,U865,2023-11-26,48.34,General,Cash,FALSE
D186875,U793,2023-11-26,178.65,Building,Check,TRUE
D872902,U497,2023-11-26,330.72,General,Cash,TRUE
D909699,U490,2023-11-26,144.69,General,Online,FALSE
D391691,U872,2023-11-26,223.88,General,Online,FALSE
D799581,U372,2023-11-26,99.53,Missions,Check,TRUE
D553857,U890,2023-11-26,207.73,Missions,Check,FALSE
D482972,U897,2023-11-26,90.3,General,Online,FALSE
D896787,U905,2023-11-26,61.08,General,Online,FALSE
D771673,U514,2023-11-26,212.77,General,Check,FALSE
D158560,U925,2023-11-26,283.05,Building,Online,FALSE
D658832,U723,2023-11-26,195.78,Benevolence,Online,TRUE
D850189,U311,2023-11-26,136.33,Missions,Online,TRUE
D746330,U643,2023-11-26,142.06,Benevolence,Online,FALSE
D555952,U883,2023-11-26,95.18,Building,Check,TRUE
D585475,U403,2023-11-26,200.5,General,Cash,FALSE
D274166,U998,2023-11-26,70.79,Building,Online,TRUE
D744105,U618,2023-11-26,76.24,Missions,Cash,TRUE
D623000,U289,2023-11-26,44.04,Benevolence,Online,FALSE
D421906,U823,2023-11-26,205.23,General,Online,FALSE
D151887,U782,2023-11-26,178.38,General,Online,FALSE
D542805,U425,2023-12-03,161.92,Building,Online,FALSE
D818436,U542,2023-12-03,28.87,Missions,Check,FALSE
D999862,U303,2023-12-03,64.62,General,Online,TRUE
D678602,U373,2023-12-03,50.24,General,Online,FALSE
D100384,U113,2023-12-03,206.14,General,Check,TRUE
D826316,U248,2023-12-03,87.56,Missions,Check,FALSE
D139936,U416,2023-12-03,79.19,General,Check,FALSE
D887277,U631,2023-12-03,233.91,General,Online,TRUE
D255086,U674,2023-12-03,58.21,General,Online,TRUE
D117452,U792,2023-12-03,226.77,Benevolence,Cash,FALSE
D144346,U621,2023-12-03,141.18,Building,Online,TRUE
D788859,U248,2023-12-03,123.05,Missions,Online,TRUE
D809601,U650,2023-12-03,289.96,General,Check,TRUE
D640982,U138,2023-12-03,73.14,General,Online,TRUE
D790436,U542,2023-12-03,63.22,Missions,Online,FALSE
D500083,U589,2023-12-03,176.2,General,Online,FALSE
D344968,U414,2023-12-03,271.15,Building,Cash,TRUE
D959376,U302,2023-12-03,179.48,General,Online,FALSE
D936638,U493,2023-12-03,58.6,Missions,Online,TRUE
D983690,U586,2023-12-03,85.85,Missions,Online,FALSE
D802463,U278,2023-12-03,332.24,General,Online,TRUE
D682233,U507,2023-12-03,191.75,General,Check,FALSE
D832034,U987,2023-12-03,122.98,Missions,Check,TRUE
D408567,U684,2023-12-03,98.97,Building,Online,FALSE
D711463,U101,2023-12-03,123.58,General,Check,TRUE
D792808,U337,2023-12-03,44.03,General,Online,TRUE
D305951,U686,2023-12-03,186.34,General,Cash,FALSE
D304975,U133,2023-12-03,332.99,General,Cash,TRUE
D287681,U907,2023-12-03,60.34,General,Online,FALSE
D288272,U236,2023-12-03,154.78,Missions,Check,FALSE
D979382,U243,2023-12-03,175.3,General,Online,TRUE
D945327,U914,2023-12-03,63.59,General,Online,TRUE
D401476,U570,2023-12-03,336.46,General,Online,TRUE
D692333,U923,2023-12-03,131.15,General,Online,TRUE
D615948,U623,2023-12-03,149.9,General,Online,TRUE
D293352,U607,2023-12-03,38.38,General,Cash,FALSE
D662303,U860,2023-12-03,182.67,Building,Check,TRUE
D982185,U249,2023-12-03,268.22,General,Online,TRUE
D464014,U745,2023-12-03,151.36,Benevolence,Online,FALSE
D200870,U564,2023-12-03,54.43,Missions,Check,TRUE
D498565,U397,2023-12-03,95.28,General,Online,TRUE
D310570,U685,2023-12-03,63.8,Building,Check,TRUE
D420372,U688,2023-12-03,69.78,General,Check,TRUE
D589330,U325,2023-12-03,313.55,General,Cash,FALSE
D125075,U158,2023-12-03,147.48,General,Check,FALSE
D879459,U403,2023-12-03,144.89,General,Online,TRUE
D834378,U670,2023-12-03,53.61,General,Online,FALSE
D855308,U486,2023-12-03,98.08,General,Online,TRUE
D402001,U893,2023-12-03,111.2,Missions,Online,FALSE
D882111,U993,2023-12-03,58.5,General,Online,TRUE
D158402,U507,2023-12-03,175.98,Missions,Online,TRUE
D401580,U868,2023-12-03,65.47,General,Check,TRUE
D643208,U452,2023-12-03,119.95,General,Online,TRUE
D822514,U538,2023-12-03,69.04,General,Check,TRUE
D765185,U908,2023-12-03,245,General,Online,TRUE
D399970,U351,2023-12-03,105.81,General,Online,FALSE
D825771,U150,2023-12-03,68.62,General,Check,FALSE
D603044,U627,2023-12-03,112.74,General,Online,FALSE
D800469,U308,2023-12-03,215.53,Building,Online,FALSE
D204524,U619,2023-12-03,152.98,Missions,Check,TRUE
D147924,U943,2023-12-03,105.57,General,Check,FALSE
D304769,U789,2023-12-03,95.92,Benevolence,Online,TRUE
D560461,U394,2023-12-03,122.91,Missions,Online,TRUE
D280390,U143,2023-12-03,202.21,General,Check,FALSE
D944486,U593,2023-12-03,108.23,General,Online,TRUE
D734078,U225,2023-12-03,54.84,General,Online,FALSE
D759538,U896,2023-12-03,245.83,General,Online,TRUE
D567706,U364,2023-12-03,81.38,Missions,Online,TRUE
D710857,U621,2023-12-03,176.34,General,Check,TRUE
D676246,U210,2023-12-03,160.62,Building,Check,TRUE
D796396,U716,2023-12-03,59.88,Building,Online,FALSE
D320856,U644,2023-12-10,122.93,Building,Check,FALSE
D724269,U322,2023-12-10,75.67,General,Online,FALSE
D612607,U388,2023-12-10,276.73,General,Online,TRUE
D312347,U475,2023-12-10,94.07,Benevolence,Check,TRUE
D352721,U550,2023-12-10,144.88,General,Cash,TRUE
D780775,U145,2023-12-10,246.44,Building,Online,FALSE
D191701,U711,2023-12-10,44.63,Building,Check,TRUE
D385313,U229,2023-12-10,270.47,General,Online,TRUE
D161281,U142,2023-12-10,167.73,General,Online,TRUE
D782063,U921,2023-12-10,103.11,Building,Online,FALSE
D273875,U684,2023-12-10,176.1,General,Online,TRUE
D654912,U890,2023-12-10,84.91,General,Cash,FALSE
D797886,U317,2023-12-10,119.32,General,Check,TRUE
D922711,U282,2023-12-10,73.52,General,Online,FALSE
D129676,U551,2023-12-10,160.15,General,Check,TRUE
D227634,U802,2023-12-10,102.42,Building,Online,TRUE
D291727,U294,2023-12-10,104.52,Missions,Online,TRUE
D851215,U785,2023-12-10,278.58,Missions,Online,TRUE
D405074,U987,2023-12-10,291.47,Building,Check,TRUE
D504469,U530,2023-12-10,78.91,General,Online,TRUE
D494360,U252,2023-12-10,201.15,General,Cash,TRUE
D754995,U267,2023-12-10,161.02,General,Online,TRUE
D247239,U273,2023-12-10,187.12,General,Online,TRUE
D373404,U304,2023-12-10,175.02,General,Online,TRUE
D691548,U470,2023-12-10,83.98,General,Online,FALSE
D408794,U367,2023-12-10,120.15,General,Check,FALSE
D298517,U660,2023-12-10,80.94,General,Check,TRUE
D335143,U391,2023-12-10,99.89,Missions,Online,TRUE
D879866,U777,2023-12-10,88.7,Missions,Online,TRUE
D767876,U109,2023-12-10,109.63,General,Check,TRUE
D810694,U687,2023-12-10,194.04,General,Cash,FALSE
D833781,U449,2023-12-10,58.88,Missions,Online,FALSE
D912547,U732,2023-12-10,155.38,Missions,Online,TRUE
D827195,U739,2023-12-10,136.67,General,Online,TRUE
D625228,U164,2023-12-10,213.63,General,Check,TRUE
D608968,U229,2023-12-10,47.16,Missions,Online,FALSE
D812830,U996,2023-12-10,166.4,General,Online,FALSE
D143065,U160,2023-12-10,146.08,General,Check,TRUE
D384693,U163,2023-12-10,89.5,Building,Check,TRUE
D615563,U432,2023-12-10,129.27,Building,Check,TRUE
D294572,U805,2023-12-10,95.88,Missions,Check,FALSE
D161505,U898,2023-12-10,326.78,General,Cash,FALSE
D399993,U463,2023-12-10,144.05,Missions,Online,TRUE
D413021,U205,2023-12-10,111.02,General,Online,FALSE
D466313,U161,2023-12-10,115.66,General,Online,TRUE
D883547,U705,2023-12-10,83.51,General,Online,TRUE
D805521,U854,2023-12-10,141.04,Building,Check,FALSE
D989384,U930,2023-12-10,67.11,General,Check,FALSE
D381015,U932,2023-12-10,134.54,General,Check,TRUE
D305333,U251,2023-12-10,39.17,Missions,Check,TRUE
D117574,U879,2023-12-10,100.77,General,Online,TRUE
D145789,U192,2023-12-10,232.92,General,Online,FALSE
D431263,U451,2023-12-10,93.92,General,Online,TRUE
D648382,U727,2023-12-10,179.34,General,Online,TRUE
D770353,U919,2023-12-10,414.33,General,Cash,FALSE
D494054,U800,2023-12-10,222.18,General,Online,FALSE
D906385,U493,2023-12-10,176,General,Online,TRUE
D393511,U614,2023-12-10,191.61,General,Online,TRUE
D958179,U811,2023-12-10,52.89,Missions,Online,TRUE
D542425,U828,2023-12-10,69.11,General,Online,TRUE
D311062,U379,2023-12-10,407.72,General,Online,TRUE
D379951,U858,2023-12-10,87.48,General,Online,TRUE
D684254,U485,2023-12-10,238.11,General,Online,TRUE
D729963,U276,2023-12-10,160.58,General,Online,FALSE
D784980,U631,2023-12-10,55.09,General,Check,TRUE
D842924,U167,2023-12-10,186.23,Building,Check,FALSE
D388838,U700,2023-12-10,87.78,General,Cash,TRUE
D332608,U992,2023-12-10,91.82,General,Online,FALSE
D905695,U840,2023-12-10,85.99,General,Online,FALSE
D331160,U189,2023-12-10,220.43,Missions,Online,TRUE
D392454,U223,2023-12-10,189.39,General,Online,TRUE
D651004,U470,2023-12-10,163.51,General,Online,FALSE
D687761,U559,2023-12-10,183.05,Building,Check,FALSE
D816632,U572,2023-12-10,39.06,General,Online,FALSE
D523184,U670,2023-12-10,116.97,General,Cash,TRUE
D142349,U607,2023-12-10,84.71,Missions,Cash,FALSE
D903847,U965,2023-12-10,75.82,General,Check,FALSE
D938187,U488,2023-12-10,73.12,Missions,Online,FALSE
D455945,U481,2023-12-10,94.84,General,Online,FALSE
D357935,U167,2023-12-10,73.61,Missions,Online,TRUE
D515778,U267,2023-12-10,63.95,General,Online,FALSE
D437656,U515,2023-12-10,48.85,General,Online,FALSE
D524237,U158,2023-12-10,369.72,General,Online,FALSE
D717707,U902,2023-12-10,159.28,Benevolence,Online,TRUE
D530432,U236,2023-12-10,127.57,Missions,Online,FALSE
D186431,U395,2023-12-17,274.16,Building,Check,TRUE
D426956,U300,2023-12-17,150.44,General,Online,TRUE
D155601,U381,2023-12-17,149.3,General,Online,TRUE
D716969,U335,2023-12-17,314.85,General,Check,FALSE
D536563,U925,2023-12-17,48.22,General,Online,TRUE
D355389,U420,2023-12-17,120.28,Missions,Check,FALSE
D978138,U742,2023-12-17,109.18,General,Online,TRUE
D484585,U619,2023-12-17,156.98,Benevolence,Online,FALSE
D543256,U494,2023-12-17,91.65,Benevolence,Online,TRUE
D376728,U522,2023-12-17,166.32,Building,Check,FALSE
D627282,U664,2023-12-17,118.85,Building,Online,TRUE
D221756,U816,2023-12-17,92.71,General,Online,FALSE
D755145,U476,2023-12-17,343.2,Missions,Online,TRUE
D882121,U737,2023-12-17,44.88,General,Check,FALSE
D923191,U945,2023-12-17,118.23,General,Online,TRUE
D732981,U154,2023-12-17,67.8,General,Online,FALSE
D493071,U564,2023-12-17,87.72,Missions,Online,FALSE
D228825,U996,2023-12-17,238.74,General,Online,TRUE
D144420,U264,2023-12-17,302.5,General,Check,FALSE
D268687,U563,2023-12-17,57.49,General,Check,FALSE
D615340,U899,2023-12-17,169.29,Building,Cash,FALSE
D814232,U706,2023-12-17,32.74,General,Online,TRUE
D135373,U555,2023-12-17,22.37,Missions,Online,TRUE
D697112,U804,2023-12-17,67.35,Building,Check,FALSE
D191473,U706,2023-12-17,133.08,General,Online,FALSE
D820997,U103,2023-12-17,61.17,Building,Online,FALSE
D318236,U550,2023-12-17,106.5,General,Online,FALSE
D460877,U562,2023-12-17,40.79,Missions,Online,TRUE
D822758,U653,2023-12-17,291.15,General,Check,TRUE
D365206,U405,2023-12-17,39.62,Benevolence,Online,TRUE
D409465,U768,2023-12-17,78.34,Missions,Online,FALSE
D217528,U879,2023-12-17,91.87,General,Online,TRUE
D688136,U344,2023-12-17,67.37,General,Online,FALSE
D267100,U970,2023-12-17,91.78,General,Online,TRUE
D755245,U725,2023-12-17,82.84,General,Online,TRUE
D537688,U649,2023-12-17,100.48,Building,Online,FALSE
D948510,U273,2023-12-17,44.57,Missions,Check,TRUE
D483678,U610,2023-12-17,166.22,General,Check,FALSE
D736237,U228,2023-12-17,51.09,General,Online,TRUE
D956128,U167,2023-12-17,84.56,Building,Check,FALSE
D949177,U879,2023-12-17,221.34,Missions,Online,TRUE
D663094,U493,2023-12-17,94.74,General,Online,TRUE
D641727,U259,2023-12-17,114.27,General,Online,FALSE
D317826,U881,2023-12-17,106.03,General,Check,TRUE
D425639,U971,2023-12-17,107.51,Missions,Check,TRUE
D534339,U858,2023-12-17,282.53,General,Cash,FALSE
D179795,U958,2023-12-17,383.67,Missions,Online,FALSE
D633380,U987,2023-12-17,62.75,General,Online,TRUE
D321786,U378,2023-12-17,147.64,General,Online,FALSE
D553071,U737,2023-12-17,84.92,Missions,Check,TRUE
D608103,U397,2023-12-17,90.52,General,Check,FALSE
D225867,U293,2023-12-17,93.89,General,Online,TRUE
D555713,U337,2023-12-17,56.18,Building,Online,TRUE
D403316,U950,2023-12-17,118.32,General,Online,FALSE
D585028,U306,2023-12-17,161.06,General,Online,TRUE
D856239,U360,2023-12-17,163.82,General,Check,TRUE
D301943,U634,2023-12-17,69.89,Building,Check,TRUE
D181782,U563,2023-12-17,187.18,General,Online,TRUE
D918045,U275,2023-12-17,46.12,Building,Online,TRUE
D437737,U989,2023-12-17,49.12,Building,Online,FALSE
D908643,U959,2023-12-17,215.57,General,Online,FALSE
D449985,U359,2023-12-17,182.4,General,Online,FALSE
D694882,U974,2023-12-17,76.91,General,Cash,TRUE
D936938,U493,2023-12-17,90.26,General,Online,FALSE
D700630,U794,2023-12-17,109.71,Building,Online,FALSE
D166288,U188,2023-12-17,58.87,General,Online,TRUE
D915778,U610,2023-12-17,84.82,General,Online,FALSE
D323200,U721,2023-12-17,90.38,General,Online,FALSE
D198119,U479,2023-12-17,69.76,Missions,Check,FALSE
D493278,U880,2023-12-17,86.17,General,Cash,TRUE
D114144,U508,2023-12-17,68.04,Missions,Online,FALSE
D558912,U393,2023-12-17,92.3,General,Online,TRUE
D700940,U254,2023-12-17,77.61,General,Check,TRUE
D472415,U358,2023-12-17,213.61,General,Check,FALSE
D485236,U278,2023-12-17,336.12,General,Online,FALSE
D663720,U744,2023-12-17,78.52,Missions,Cash,TRUE
D965836,U721,2023-12-17,314.64,Building,Online,TRUE
D731522,U550,2023-12-17,108.26,Building,Check,FALSE
D399976,U992,2023-12-17,46,Missions,Online,TRUE
D730161,U534,2023-12-17,81.38,General,Online,FALSE
D171583,U712,2023-12-17,171.04,General,Online,TRUE
D703626,U669,2023-12-17,96.9,General,Check,TRUE
D855244,U730,2023-12-24,107.76,Building,Check,FALSE
D203293,U788,2023-12-24,94.42,General,Check,TRUE
D370221,U103,2023-12-24,54.31,Missions,Online,TRUE
D467829,U799,2023-12-24,140.47,Missions,Online,FALSE
D951396,U767,2023-12-24,169.4,General,Cash,TRUE
D421468,U347,2023-12-24,53.28,General,Online,TRUE
D512694,U506,2023-12-24,183.61,General,Check,TRUE
D570219,U330,2023-12-24,443.52,Missions,Check,TRUE
D423220,U824,2023-12-24,207.31,Building,Online,TRUE
D269738,U839,2023-12-24,49.57,Building,Online,FALSE
D168625,U803,2023-12-24,256.22,General,Check,TRUE
D907417,U483,2023-12-24,123.29,Building,Check,FALSE
D502581,U383,2023-12-24,143.06,General,Online,FALSE
D562319,U141,2023-12-24,119.36,General,Online,FALSE
D804106,U212,2023-12-24,61.19,General,Check,FALSE
D281665,U746,2023-12-24,49.13,Benevolence,Cash,TRUE
D211367,U691,2023-12-24,279.94,General,Online,TRUE
D925289,U980,2023-12-24,95.91,General,Check,TRUE
D374488,U784,2023-12-24,76.47,Building,Check,TRUE
D863941,U430,2023-12-24,80.38,Missions,Cash,TRUE
D478763,U813,2023-12-24,304.11,General,Check,TRUE
D203440,U448,2023-12-24,77.25,General,Online,TRUE
D492123,U137,2023-12-24,36.89,Building,Check,FALSE
D378227,U325,2023-12-24,148.68,Missions,Online,TRUE
D738486,U740,2023-12-24,111.95,General,Online,FALSE
D626956,U661,2023-12-24,78.96,General,Check,FALSE
D755127,U348,2023-12-24,59.75,Missions,Check,TRUE
D572441,U608,2023-12-24,69.72,General,Online,FALSE
D958606,U178,2023-12-24,63.71,General,Online,TRUE
D701242,U769,2023-12-24,66.53,General,Online,TRUE
D699744,U334,2023-12-24,168.48,General,Online,FALSE
D840366,U659,2023-12-24,186.7,Missions,Check,FALSE
D859888,U682,2023-12-24,123.38,General,Online,FALSE
D978425,U121,2023-12-24,74.46,Missions,Check,FALSE
D986268,U491,2023-12-24,319.24,Missions,Cash,TRUE
D766933,U198,2023-12-24,116.19,General,Online,TRUE
D512731,U978,2023-12-24,64.37,Building,Check,FALSE
D382657,U798,2023-12-24,261.28,General,Online,TRUE
D489877,U801,2023-12-24,224.32,General,Online,FALSE
D975879,U584,2023-12-24,186.77,General,Online,TRUE
D313546,U971,2023-12-24,84.93,General,Cash,TRUE
D935826,U925,2023-12-24,175.52,Building,Online,TRUE
D283440,U545,2023-12-24,71.83,General,Online,FALSE
D854565,U458,2023-12-24,111.31,General,Online,TRUE
D547693,U530,2023-12-24,93.93,Missions,Online,TRUE
D312189,U682,2023-12-24,207.83,Building,Online,FALSE
D749602,U670,2023-12-24,122.41,General,Online,FALSE
D637842,U140,2023-12-24,66.99,General,Cash,TRUE
D216588,U443,2023-12-24,83.35,General,Cash,FALSE
D705484,U242,2023-12-24,86.5,Benevolence,Check,TRUE
D355930,U951,2023-12-24,364.07,General,Online,FALSE
D918674,U100,2023-12-24,125.59,General,Online,TRUE
D765012,U841,2023-12-24,110.78,General,Online,TRUE
D645918,U646,2023-12-24,102.06,General,Online,FALSE
D533142,U589,2023-12-24,112.14,Building,Online,TRUE
D395590,U249,2023-12-24,113.71,Missions,Online,TRUE
D561825,U571,2023-12-24,37.59,General,Cash,TRUE
D421377,U369,2023-12-24,110.63,General,Online,FALSE
D851066,U721,2023-12-24,163.96,General,Check,TRUE
D954642,U570,2023-12-24,75.74,General,Online,TRUE
D317332,U159,2023-12-24,100.98,Benevolence,Check,FALSE
D935572,U949,2023-12-24,61.94,General,Check,TRUE
D803955,U921,2023-12-24,202.83,Building,Cash,FALSE
D102859,U524,2023-12-24,75.44,General,Online,TRUE
D250433,U165,2023-12-24,214.61,General,Check,FALSE
D122630,U654,2023-12-24,88.67,General,Online,TRUE
D401097,U311,2023-12-24,78.57,Building,Online,TRUE
D523027,U962,2023-12-24,347.42,General,Check,TRUE
D347018,U652,2023-12-24,131.67,General,Check,TRUE
D629850,U130,2023-12-24,277.65,General,Check,FALSE
D857449,U255,2023-12-31,79.03,Missions,Online,FALSE
D261871,U272,2023-12-31,68.3,Building,Check,FALSE
D716515,U787,2023-12-31,361,Missions,Online,FALSE
D989717,U479,2023-12-31,165.81,General,Online,FALSE
D724724,U138,2023-12-31,490.37,General,Check,TRUE
D908668,U407,2023-12-31,66.69,Benevolence,Check,TRUE
D289081,U948,2023-12-31,56.93,General,Online,TRUE
D124889,U625,2023-12-31,103.41,Building,Online,TRUE
D526544,U951,2023-12-31,201.69,General,Check,FALSE
D262981,U724,2023-12-31,126.46,General,Check,TRUE
D549101,U128,2023-12-31,130.69,General,Cash,TRUE
